id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
38,724705,D2,Banking,28.342,"क्लब डील च्या अंतर्गत कर्ज , पंचवीस मिलीयन पासून शंभर मिलीयन पर्यंत जास्तीत जास्त दीडशे मिलीयन पर्यंत दिल जात",क्लब डील्सच्या अंतर्गत कर्ज पंचवीस मिलीयन पासून शंभर मिलीयन पर्यंत जास्तीत जास्त दीडशे मिलीयन पर्यंत दिले जाते
41,724785,D2,Banking,27.933,पोस्टल सेव्हिंग बँक ही सामान्य माणसासाठी त्यांचे पैसे सुरक्षित ठेवण्याची आणि ठेव ठेवण्याची सुविधा आहे,पोस्टल सेव्हिंग बँक ही सामान्य माणसासाठी त्यांचे पैसे सुरक्षित ठेवण्याची आणि ठेवण्याची सुविधा आहे.
44,724774,D2,Agriculture,27.833,"बागेची माती मऊ किंवा माती सैलसर करण्यासाठी वापरलं जातं , याला तीन किंवा चार मोठ्या मोठ्या दातांसारखे असते","बागेची माती मऊ किंवा माती सैलसर करण्यासाठी वापरले जाते, त्याला तीन किंवा चार मोठ्या दातांसारखे असते."
47,715541,D2,Agriculture,27.8,"चारा मासे पकडणे , फ्लाय फिशिंग , चारा कास्टिंग आणि ट्रोलिंग मासे पकडण्याच्या पद्धती आहेत","चारा मासे पकडणे, फ्लाय फिशिंग, चारा कास्टिंग आणि ट्रोलिंग मासे पकडण्याच्या पद्धती आहेत."
53,724762,D2,Banking,27.433,डिजिटल माध्यमाने व्यक्तीला कुठलाही पैसा खर्च केल्याशिवाय व्हाट्सअप व फेसबुक च्या माध्यमाने प्रचाराची सोय आहे,डिजिटल माध्यमांनी व्यक्तीला कोणताही पैसा खर्च केल्याशिवाय व्हॉट्सॲप व फेसबुकच्या माध्यमातून प्रचाराची सोय आहे
56,713173,D2,Agriculture,27.367,"मातीनी प्रतवारी , सुपिकताना अभ्यास मातीना भौतिक , रासायनिक आणि जैविक गुणधर्मसना अभ्यास वरथून करतस","मातीची प्रतवारी करताना मातीचे भौतिक, रासायनिक आणि जैविक गुणधर्म अभ्यासून केले जातात."
59,713425,D2,Agriculture,27.0,"पानीना तलाव बनाडीसन त्यानामा मासा पायता येतस , हायी मासानी शेती चांगली कमाई काढी देस","पाणीत तलाव बनवल्यास त्यातून मासे पकडता येतात, या महिन्यात शेतीतून चांगली कमाई करता येईल."
62,714736,D2,Agriculture,27.0,"तलाव , पाणीन्या टाक्या यासमा वाढेल मासासपक्सा समुद्रीशेतीमझारला मासा चांगला दर्जाना राहतस","तलाव आणि पाण्याच्या टाक्यांमध्ये वाढेल, त्यामुळे समुद्री शेतीमझारला चांगल्या दर्जाचे मासे मिळतील."
65,724674,D2,Banking,27.0,"घर , ऑटोमोबाईल आणि ट्रेलर्स यानी सारख्या म्हाग्या वापरत्या वस्तूनीकरता गुंतवणूक ना ईचार सगळास्मा जास्त करेल शे","घर, ऑटोमोबाईल आणि ट्रेलर्स सारख्या जुन्या वस्तू वापरण्यासाठी गुंतवणूक नाहीचार सगळं मला जास्त करेल."
68,713669,D2,Agriculture,27.0,मासा पानीना वरला भागमा बागेबागे झेपी रायना व्हयी ते समजी लेवो मासाले काहीतरी रोग व्हयेल शे,"पाणीचा वरचा भाग बागेबागेत आहे, ते समजून घ्या की माशांना काहीतरी रोग येईल."
71,724770,D2,Agriculture,26.5,"पाळीव प्राण्यांमध्ये माणसांसोबत निवडक जाती , अनुवंशिक रुपाने पिढ्या पिढ्यांपासून अनुकूलित केल्या गेल्या आहे",पाळीव प्राण्यांमध्ये माणसांसोबत निवडक जाती अनुवंशिक रुपाने पिढ्या पिढ्यांपासून अनुकूलित केल्या गेल्या आहेत.
74,724739,D2,Agriculture,26.5,राणी माखीना गैरहजरीमा कार्यकर्ता माख्या या मव्हायमा अंडी घालान काम करथिस पन वा अंडाम्हाईन जीव व्हत नै,राणी माखीना गैरहजरीमा कार्यकर्ता माख्या या माझ्यामा अंडी घालणे काम करत आहेत पण त्यांचे जीवन किती आहे?
77,724680,D2,Banking,26.438,"कर माफी करदात्यांच्या निर्दिष्ट समूहासाठी एका ठरवलेल्या रकमेचे पेमेंट करण्याकरिता , एका ठराविक वेळेची संधी आहे",कर माफी करदात्यांच्या निर्दिष्ट समूहासाठी एका ठरवलेल्या रकमेचे पेमेंट करण्याकरिता एका ठराविक वेळेची संधी आहे
80,713352,D2,Agriculture,26.433,"शेती मायना , पिकपानीना , गुरेढोरेस्ना अभ्यास करनारा शास्त्रज्ञ शेतीना ईकास करता धडपड करी हायनात","शेती, पिकपानी आणि गुरेढोरे यांचा अभ्यास करणारा शास्त्रज्ञ शेतीसाठी कष्ट करतो आहे."
83,714137,D2,Banking,26.0,आर्थिक योजनाना बारामा जास्ती माहिती पॉलिसी बजारनी वेबसाइटवर भेटी जास,आर्थिक योजनांची अधिक माहिती पॉलिसी बाजारात वेबसाइटवर घ्या.
86,715933,D2,Agriculture,26.0,मत्स्य व्यवसाय व्यवस्थापन ही अशी प्रक्रिया आहे जी खूप जास्त मासे पकडणे पासून थांबवते,मत्स्य व्यवसाय व्यवस्थापन ही अशी प्रक्रिया आहे जी खूप जास्त मासे पकडणे थांबवते.
89,724665,D2,Banking,26.0,"माझ्या घरातील मी एकटाच कमावती व्यक्ती असून माझे मासिक उत्त्पन्न नऊ हजार आहे , तर मला कर्ज मिळू शकते का ?","माझ्या घरातील मी एकटाच कमाई करणारी व्यक्ती असून माझे मासिक उत्पन्न नऊ हजार आहे, तर मला कर्ज मिळू शकते का?"
92,724811,D2,Agriculture,26.0,वनस्पतींच्या हजारो प्रजातींपैकी प्रत्येकासाठी वेगवेगळ्या ट्रिगर्ससह सुमारे शंभर रोग अस्तित्वात आहेत,वनस्पतींच्या हजारो प्रजातींपैकी प्रत्येकासाठी वेगवेगळ्या ट्रिगर्ससह सुमारे शंभर रोग अस्तित्वात आहेत
95,724647,D2,Agriculture,25.944,जमीन सुपिक राहण्यासाठी व पीक चांगले येण्यासाठी कोणते खत वापरावे ? जमिनीत कोणत्या प्रकारचे माती मिश्रण करावे ?,जमीन चांगली राहण्यासाठी आणि पीक चांगले येण्यासाठी कोणते खत वापरावे? जमिनीत कोणत्या प्रकारचे माती मिश्रण करावे?
98,724671,D2,Banking,25.929,सुक्ष्म कर्ज योजना मा सुक्ष्म क्रेडीट समाविष्ट ह्रास ज्यानामाईन धाकल्ला उद्योगधंदास्ले पैसा पुरवठा व्हस,सूक्ष्म कर्ज योजना आणि सूक्ष्म क्रेडिट समाविष्ट ह्रास यामुळे धाकल्ला उद्योगधंदांचे पैसा पुरवठा होतो.
101,713075,D2,Banking,25.875,आपले माहित शे का सामान्य स्टॉक एक सुरक्षा शे जो एक महामंडळ ना मालकिनं प्रतिनिधित्व करस,आपले माहीत सामान्य स्टॉक एक सुरक्षा संस्था म्हणून एक महामंडळ प्रतिनिधित्व करते का?
104,724797,D2,Agriculture,25.5,"उन्हाळी , पावसाळी आणि हिवाळी पिकांमध्ये मुख्यत्वेकरून मार्च ते जून पर्यंत येणारी पिके ही थोड्या कालावधीत येतात","उन्हाळी, पावसाळी आणि हिवाळी पिकांमध्ये मुख्यत्वेकरून मार्च ते जून पर्यंत येणारी पिके थोड्या कालावधीत येतात."
107,716195,D2,Agriculture,25.0,शेतीच्या जमिनीसाठी खूप जास्त रासायनिक खतांच्या वापराने मातीची आम्लता वाढते,शेतीच्या जमिनीसाठी खूप जास्त रासायनिक खतांच्या वापराने मातीची आम्लता वाढते
110,712954,D2,Agriculture,25.0,भाला मासामारी हायी जुना कायमाधली मासा पकडानी पद्धत शे,भाला मासेमारी आहे जुनी कायमाधली मासा पकडण्याची पद्धत.
113,724763,D2,Agriculture,25.0,तुम्हाला माहिती आहे का प्रधानमंत्री राजीव गांधी यांच्याद्वारे राष्ट्रीय भूमि उपयोग धोरण तयार केल गेलं ते ?,तुम्हाला माहिती आहे का प्रधानमंत्री राजीव गांधी यांच्याद्वारे राष्ट्रीय भूमि उपयोग धोरण तयार झाले ते?
116,715304,D2,Banking,25.0,आयात मालावरील जकात एक राजनीतिक सीमेच्या माध्यमातून मालाच्या हालचालींच शुल्क आहे,आयात मालावरील जकात एक राजकीय सीमेच्या माध्यमातून मालाच्या हालचालीचे शुल्क आहे
119,724688,D2,Agriculture,25.0,खाण्याच्या वस्तूंना चांगल्या प्रकारे धुवुन शिजवावं आणि संक्रमणापासून वाचण्यासाठी फ्रीजमध्ये ठेवून द्याव,खाद्य वस्तूंना चांगल्या प्रकारे धुऊन शिजवा आणि संक्रमणापासून वाचण्यासाठी फ्रीजमध्ये ठेवून द्या.
122,716062,D2,Agriculture,24.944,राजू तुला माहिती आहे का ? बोराचे झाड खूप जास्त थंडी असली तरी आरामात थंडी सहन करू शकतात,राजू तुला माहिती आहे का? बोराचे झाड खूप जास्त थंडी असली तरी आरामात थंडी सहन करू शकते.
125,724686,D2,Agriculture,24.938,"क्रस्टेशियन वेगवेगळ्या ऑर्थोपेडिक टेक्सोन ची निर्मिती करतात ज्यामध्ये खेकडे , झिंगे , मासे यांचा समावेश असतो","क्रस्टेशियन वेगवेगळ्या ऑर्थोपेडिक टेक्सोनची निर्मिती करतात ज्यामध्ये खेकडे, झिंगे आणि मासे यांचा समावेश असतो."
128,724775,D2,Agriculture,24.933,"बांबु सखालीन मध्ये उत्तरेपासून पन्नास डिग्री उत्तर अक्षांश , पश्चिमेकडून भारत , हिमालयापर्यंत बघायला मिळतात","बांबु सखालीनमध्ये उत्तरेपासून पन्नास अंश उत्तर अक्षांश, पश्चिमेकडून भारत आणि हिमालयापर्यंत दिसतात."
131,716166,D2,Banking,24.923,शेअर ची किंमत जास्त वाढल्याने किंवा जास्त घटल्याने पण बाजार जोखमीची उत्पत्ती होते,शेअरची किंमत जास्त वाढल्याने किंवा जास्त घटल्याने बाजार जोखमीची उत्पत्ती होते
134,714707,D2,Banking,24.923,जास्त दिनना करता पैसा एखांदी स्कीममा गुताडात ते जोखीम जास्त का कमी रहास,जास्त दिवस करून पैसा एखाद्या योजनेत गुंतवल्यास ती जोखीम का कमी झाली?
137,718148,D2,Banking,24.909,विमा कंपनीच्या उत्तरदायित्वापेक्षा विमा कंपनीची मालमत्ता किती रुपयांनी जास्त असावी ?,विमा कंपनीच्या उत्तरदायित्वापेक्षा विमा कंपनीची मालमत्ता किती रुपयांनी जास्त असावी?
140,724701,D2,Banking,24.875,"विमा करणारा नाव लावलेल्या लाभार्थीला , विमा केलेल्या व्यक्तीचा मृत्यू झाल्यास , पैसे देण्याचे वचन देतो",विमा करणारा नाव लावलेल्या लाभार्थीला विमा केलेल्या व्यक्तीचा मृत्यू झाल्यास पैसे देण्याचे वचन देतो
143,715046,D2,Banking,24.5,पैसा कोणत्या वस्तुवर खर्च केला जातोय हे माहित करून घेण्यासाठी मी माझ खाते नियंत्रित केले,पैसा कोणत्या वस्तूंवर खर्च केला जातो हे जाणून घेण्यासाठी मी माझे खाते नियंत्रित केले
149,724765,D2,Agriculture,24.5,"दोन चाकाच्या ट्रॅक्टर चा उपयोग छोटे शेतकरी , तसेच धान्याची शेती करणाऱ्या शेतकऱ्यांन द्वारे जास्त केला जातो",दोन चाकाच्या ट्रॅक्टरचा उपयोग छोटे शेतकरी तसेच धान्याची शेती करणाऱ्या शेतकऱ्यांकडून जास्त केला जातो.
152,724803,D2,Banking,24.429,सामाजिक उद्योजकता असलेल्या संकल्पनेला विविध आकाराचे उद्देश आणि विश्वास असलेल्या संघटनांना लागू केले जाते,सामाजिक उद्योजकता असलेल्या संकल्पनेला विविध आकाराचे उद्देश आणि विश्वास असलेल्या संघटनांना लागू केले जाते
155,724810,D2,Agriculture,24.429,कृषी अर्थशास्त्राची सुरुवात अर्थशास्त्राची एक शाखा म्हणून झाली जी विशेषता जमिनीच्या वापराशी संबंधित होती,कृषी अर्थशास्त्राची सुरुवात अर्थशास्त्राची एक शाखा म्हणून झाली जी जमिनीच्या वापराशी संबंधित होती
158,717120,D2,Agriculture,24.423,"कृषी विज्ञानामध्ये वनस्पती शरीरविज्ञान , हवामानशास्त्र , मृदा विज्ञान या संशोधनाचा समावेश होतो","कृषी विज्ञानामध्ये वनस्पती शरीरविज्ञान, हवामानशास्त्र आणि मृदा विज्ञान या संशोधनाचा समावेश होतो."
161,716582,D2,Banking,24.0,इबानीने यापूर्वी बँक खाते ओळखण्यासाठी विविध राष्ट्रीय मानकांसह वापरकर्त्यांना गोंधळात टाकले होते,इबानीने यापूर्वी बँक खाते ओळखण्यासाठी विविध राष्ट्रीय मानकांसह वापरकर्त्यांना गोंधळात टाकले होते
164,715383,D2,Banking,24.0,एस.बी.आय ने ही सुविधा त्याच्या ग्राहकांना कोविड नाईनटिन महामारी पासून वाचण्यासाठी दिली आहे,एस.बी.आयने ही सुविधा त्याच्या ग्राहकांना कोविड-१९ महामारीपासून वाचवण्यासाठी दिली आहे
167,724747,D2,Agriculture,24.0,"पी.एम मत्स्य संपदा योजनेअंतर्गत , मच्छीमाराचा मृत्यू झाल्यास आणि संपूर्ण अपंगत्व आल्यास पाच लाख मिळते",पी.एम मत्स्य संपदा योजनेअंतर्गत मच्छीमाराचा मृत्यू झाल्यास आणि संपूर्ण अपंगत्व आल्यास पाच लाख मिळते
170,724706,D2,Agriculture,23.944,"साध्या भाषेत सांगायचं झालं तर , एक संकरित बियाणे किंवा रोप जास्त एनब्रेड रोपांमध्ये एक क्रॉस परागकण आहे","साध्या भाषेत सांगायचं झाल्यास, एक संकरित बियाणे किंवा रोप जास्त एनब्रेड रोपांमध्ये एक क्रॉस परागकण आहे."
173,717274,D2,Agriculture,23.857,बदामाच्या झाडाची पानगळती थांबवण्यासाठी काय करावे ? नवी पालवी येण्यासाठी काय उपाययोजना करावी ?,बदामाच्या झाडाची पानगळती थांबवण्यासाठी काय करावे? नवी पालवी येण्यासाठी काय उपाययोजना करावी?
176,716341,D2,Banking,23.75,तुम्हाला माहित आहे का प्रवास विमा तुम्हाला प्रवास करताना विमा संरक्षण देतो,तुम्हाला माहित आहे का प्रवास विमा तुम्हाला प्रवास करताना विमा संरक्षण देतो
179,717010,D2,Agriculture,23.692,बिया उष्ण हवामानासाठी उपयुक्त आहेत आणि रोपे उष्ण ते थंडी हवामानासाठी उपयुक्त आहेत,बिया उष्ण हवामानासाठी उपयुक्त आहेत आणि रोपे उष्ण ते थंडी हवामानासाठी उपयुक्त आहेत
182,715837,D2,Banking,23.5,"बँकेवरील डाकू पासून वाचण्यासाठी , पोलीस अधिकाऱ्यांना बँकेमध्ये तैनात करून बँकेची सुरक्षा केली जाते",बँकेवरील डाकुंपासून वाचण्यासाठी पोलीस अधिकाऱ्यांना बँकेमध्ये तैनात करून बँकेची सुरक्षा केली जाते
185,715763,D2,Agriculture,23.5,पीक जमिनीतून काढल्यावर किंवा त्याच्या मूळ रोपापासून वेगळे केल्यास ते खराब व्हायला सुरुवात होते,पीक जमिनीतून काढल्यावर किंवा त्याच्या मूळ रोपापासून वेगळे केल्यास ते खराब व्हायला सुरुवात होते
188,716325,D2,Banking,23.5,तुम्हाला माहीत आहे का नागरिकांना आर्थिकदृष्ट्या सक्षम बनवण्यासाठी पी.एम.जे.डी योजना पार पाडली,तुम्हाला माहीत आहे का नागरिकांना आर्थिकदृष्ट्या सक्षम बनवण्यासाठी पी.एम.जे.डी योजना पार पाडली
191,715056,D2,Banking,23.5,बँक खात्याची सारांश माहिती बघण्यासाठी अधिकाऱ्याने रोहितला टोल फ्री नंबरवर कॉल करण्याचा सल्ला दिला,बँक खात्याची सारांश माहिती बघण्यासाठी अधिकाऱ्याने रोहितला टोल फ्री नंबरवर कॉल करण्याचा सल्ला दिला
194,716835,D2,Agriculture,23.5,"मातीची सुपीकता वाढवण्यासाठी नायट्रोजन , फॉस्फोरस इत्यादी रासायनिक खतांचा वापर केला जातो","मातीची सुपीकता वाढवण्यासाठी नायट्रोजन, फॉस्फोरस इत्यादी रासायनिक खतांचा वापर केला जातो"
197,724659,D2,Agriculture,23.5,"कोथिंबिर व मेथीला बाजारात नेहमी मागणी असते , उन्हाळ्यात या भाज्यांची लागवड चांगल्या प्रकारे कशी करता येईल ?","कोथिंबिर व मेथीला बाजारात नेहमी मागणी असते, उन्हाळ्यात या भाज्यांची लागवड चांगल्या प्रकारे कशी करता येईल?"
200,724782,D2,Agriculture,23.5,पर्जन्यावर आधारित क्षेत्र विकास कार्यक्रमांमध्ये प्रत्येक शेतकरी कुटुंबास दोन हेक्टर शेतीसाठी मदत दिली जाते,पर्जन्यावर आधारित क्षेत्र विकास कार्यक्रमांमध्ये प्रत्येक शेतकरी कुटुंबास दोन हेक्टर शेतीसाठी मदत दिली जाते
203,716244,D2,Banking,23.417,सामाजिक सुरक्षा योगदान कर भविष्याचे सामाजिक फायदे मिळवून घेण्यासाठी जमा करावा लागतो,सामाजिक सुरक्षा योगदान करून भविष्यातील सामाजिक फायदे मिळवण्यासाठी जमा करावे लागते.
206,713416,D2,Agriculture,23.409,ह्या एकविसावा शतकमा मासामारी करता नव्या नव्या न्यामीन्या आयडिया वापरायी राहिन्यात,या एकविसाव्या शतकामध्ये नव्या नव्या कल्पना वापरत राहाव्या.
209,724657,D2,Agriculture,23.375,वेलीवर येणाऱ्या पालेभाज्यांवर रोगाचा प्रादुर्भाव होतो का ? त्यासाठी गोमूत्र फवारणी केली तर चालते का ?,वेलीवर येणाऱ्या पालेभाज्यांवर रोगाचा प्रादुर्भाव होतो का? त्यासाठी गोमूत्र फवारणी केली तर चालते का?
212,712993,D2,Agriculture,23.25,भारत मान चमेली नी शेती पुरा देश मान करतस पण खास करीसन दक्षिण भारत मान करतस,भारत मान चमेलीनी शेती पुरा देश मान करतस पण खास दक्षिण भारत मान करतस
215,712933,D2,Agriculture,23.0,चिकन हार्वेस्टरमुये कोंबडी पकडनं आणि त्यानंतर त्यासले कापाना ठिकाणे नेणं सोपं व्हयी जास,चिकन हार्वेस्टरने कोंबडी पकडणे आणि त्यानंतर त्यांना ठिकाणांवर नेणे सोपे आहे.
218,717753,D2,Agriculture,23.0,पालेभाज्या जास्त काळ टिकवण्यासाठी कोणते माध्यम वापरावे ?,पालेभाज्या जास्त काळ टिकवण्यासाठी कोणते माध्यम वापरावे?
221,715028,D2,Agriculture,23.0,पी.एम किसान मानधन योजनेद्वारे वृद्ध आणि अल्पभूधारक शेतकऱ्यांना सामाजिक सुरक्षा प्रदान केली जाते,पी.एम किसान मानधन योजनेद्वारे वृद्ध आणि अल्पभूधारक शेतकऱ्यांना सामाजिक सुरक्षा प्रदान केली जाते
224,715051,D2,Agriculture,23.0,फिलीपिन्समध्ये मासेमारीसाठी पारंपारिक पंप नावाच्या बोटी वापरल्या जातात,फिलीपीन्समध्ये मासेमारीसाठी पारंपारिक पंप नावाच्या बोटी वापरल्या जातात
227,717241,D2,Agriculture,23.0,मी माझ्या गावाच्या आसपासच्या शेतकऱ्यांना शेतीमाल सरकारी बाजारात विकण्याचा सल्ला दिला,मी माझ्या गावाच्या आसपासच्या शेतकऱ्यांना शेतीमाल सरकारी बाजारात विकण्याचा सल्ला दिला
230,716668,D2,Agriculture,23.0,सागरी मत्स्यपालन हा समुद्राच्या पाण्यात मासेमारी आणि संस्कृतीशी संबंधित आहे,सागरी मत्स्यपालन हा समुद्राच्या पाण्यात मासेमारी आणि संस्कृतीशी संबंधित आहे
233,715632,D2,Agriculture,23.0,तण नियंत्रणासाठी माझ्या काकांनी झुडुपे उगण्याच्या जागेवर प्लास्टिकची परत लावली आहे,तण नियंत्रणासाठी माझ्या काकांनी झुडुपे उगण्याच्या जागेवर प्लास्टिकची परत लावली आहे
236,715999,D2,Agriculture,23.0,"मिरे उष्ण आणि ओलसर हवामानात उगवतात , यांच्यासाठी सरासरीपेक्षा जास्त पाऊस आवश्यक असतो",माझ्या उष्ण आणि ओलसर हवामानात उगवण्यासाठी सरासरीपेक्षा जास्त पाऊस आवश्यक असतो
239,724815,D2,Agriculture,23.0,राजू तुला माहित आहे का हरितक्रांती हे भारताच्या स्वातंत्र्यानंतर कृषी क्षेत्रातील एक अतिशय धाडसी पाऊल होते,राजू तुला माहित आहे का हरितक्रांती हे भारताच्या स्वातंत्र्यानंतर कृषी क्षेत्रातील एक अतिशय धाडसी पाऊल होते
242,724796,D2,Agriculture,23.0,"उसाच्या उत्पादनामध्ये काकवी , दारू यांचा समावेश होतो वनस्पतीचा उपयोग छतासाठी तसेच पशुखाद्य म्हणून केला जातो",उसाच्या उत्पादनामध्ये काकवी आणि दारूचा समावेश होतो; वनस्पतीचा उपयोग छतासाठी तसेच पशुखाद्य म्हणून केला जातो.
245,713506,D2,Agriculture,23.0,दूध पाशीन बनाडेल पदारथस्ले जास्त टिकाडानी टेकनिक मार्केटमा येवाले लागनी,दूध जास्त टिकाऊ बनवण्यासाठी मार्केटमध्ये येणे आवश्यक आहे.
248,724684,D2,Banking,22.941,"के.वाय.सी अपडेट करण्यासाठी ई मेल , पोस्ट च्या माध्यमातून बँकेमध्ये पत्ता , ओळखेसाठी पुरावा जमा करावे लागेल",केवायसी अपडेट करण्यासाठी ई-मेल आणि पोस्टच्या माध्यमातून बँकेत पत्ता तसेच ओळखपत्रासाठी पुरावा जमा करावा लागेल.
251,724749,D2,Agriculture,22.938,लोकसंख्या वाढीमुळे अन्नधान्याची समस्या निर्माण होत आहे आणि ती पूर्ण करण्यासाठी जंगल तोड केली जात आहे,लोकसंख्या वाढीमुळे अन्नधान्याची समस्या निर्माण होत आहे आणि ती पूर्ण करण्यासाठी जंगल तोड केली जात आहे
254,716022,D2,Agriculture,22.938,"मुलतानी माती अशी माती आहे , जी आपल्या चेहऱ्यासाठी फायदे कारक असते आणि चेहऱ्याचा रंग उजळते",नैसर्गिकरित्या माती अशी माती आहे जी चेहऱ्यासाठी फायदेशीर असते आणि चेहऱ्याचा रंग उजळते
257,724793,D2,Banking,22.933,आमच्या शेजारच्या घराला लागलेल्या आगीमुळे त्यांचे खूप नुकसान झाले पण सर्व मालमत्तेचे भूगतान विम्यामुळे झाले,आमच्या शेजारच्या घराला लागलेल्या आगीमुळे त्यांचे खूप नुकसान झाले पण सर्व मालमत्तेचे भुगतान विम्यामुळे झाले
260,715380,D2,Agriculture,22.917,"एरोपोनिक्स रोग पसरण्यास पासून थांबवू शकतो कारण , रोग मातीच्या माध्यमातून पसरतो",एरोपोनिक्समुळे रोग पसरण्यापासून थांबवता येतो कारण रोग मातीच्या माध्यमातून पसरतो
263,724651,D2,Agriculture,22.905,"मोगरा , झेंडू , गुलाब हि फूले कमीत कमी वेळेत फुलण्यासाठी व ताजेपणा टिकून राहण्यासाठी कोणती औषधे व खते वापरावीत ?","मोगरा, झेंडू आणि गुलाब या फुलांना कमीत कमी वेळेत फुलण्यासाठी व ताजेपणा टिकून राहण्यासाठी कोणती औषधे व खते वापरावीत?"
