id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
1011,724428,D4,Banking,19.0,नाविन्यपूर्ण उद्योजकांमध्ये व्यवसाय संस्था आणि व्यवस्थापनाच्या नवीन कल्पनांचा विचार करण्याची क्षमता असते,नाविन्यपूर्ण उद्योजकांमध्ये व्यवसाय संस्था आणि व्यवस्थापनाच्या नवीन कल्पनांचा विचार करण्याची क्षमता असते
1012,706722,D1,Banking,19.409,फायनान्शियल मार्केट म्हणजे एक मार्केट ज्यात लोका आर्थिक सिक्युरिटीजचो व्यापार करतत,फायनान्शियल मार्केट म्हणजे एक मार्केट ज्यात लोकांचे आर्थिक सिक्युरिटीजचा व्यापार करत आहेत
1013,712863,D2,Banking,19.5,ब्यांक देयेल कर्जावरल्या रकमपक्शा जास्तीनी मालमत्ता गहाण ठीलेस,बँकेने दिलेल्या कर्जाच्या रकमेवर जास्त मालमत्ता गहाण ठेवली आहे.
1014,724429,D4,Banking,18.938,सार्वभौम राज्य किंवा देश स्थानिक सरकारी कंपनी किंवा वैयक्तिक स्टॉक ट्रेडर यांच्याकडून कर्ज देणे शक्य आहे,सार्वभौम राज्य किंवा देश स्थानिक सरकारी कंपनी किंवा वैयक्तिक स्टॉक ट्रेडर यांच्याकडून कर्ज देणे शक्य आहे
1015,711102,D1,Banking,19.346,"स्थिर मालमत्ता जिका दीर्घकाळ टिकणारी मालमत्ता , मूर्त मालमत्ता म्हणून देखील ओळखला जाता","स्थिर मालमत्ता जी दीर्घकाळ टिकणारी मालमत्ता, ती मूर्त मालमत्ता म्हणून देखील ओळखली जाते."
1016,717260,D2,Banking,19.5,खाजगी बँकेची स्थिती त्यांच्या ग्राहकांनी संभाव्य ग्राहकांशी केलेल्या संवादावरून ठरवली जाते,खाजगी बँकेची स्थिती त्यांच्या ग्राहकांनी संभाव्य ग्राहकांशी केलेल्या संवादावरून ठरवली जाते
1017,718738,D4,Banking,18.933,तुम्हाला माहीत आहे का की कमी मानवी सहभाग असलेल्या उद्योगांना कमी परिचालन धोका असतो ?,तुम्हाला माहीत आहे का की कमी मानवी सहभाग असलेल्या उद्योगांना कमी परिचालन धोका असतो?
1018,711607,D1,Agriculture,19.346,गव्हाच्या पीक वाढीच्या अवस्थेत मिया गव्हाक खैयचा खैयचा अवस्थेत पाणी देउक शकताव ?,गव्हाच्या पिकाच्या वाढीच्या अवस्थेत पाणी देता शकता का?
1019,717238,D2,Agriculture,19.5,मी वर्तमानपत्रात वाचले की भोपळ्याच्या बियांमध्ये व्हिटॅमिन ए सर्वात जास्त आढळते,मी वर्तमानपत्रात वाचले की भोपळ्याच्या बियांमध्ये व्हिटॅमिन ए सर्वात जास्त आढळते
1020,722629,D4,Banking,18.929,"संलग्न कर्जे सावकारांच्या गटाद्वारे प्रदान केली जातात आणि त्यांची रचना , व्यवस्था केली जाते",संलग्न कर्जे सावकारांच्या गटाद्वारे प्रदान केली जातात आणि त्यांची रचना व्यवस्था केली जाते
1021,724889,D1,Banking,19.342,"ह्या योजनेचो उद्देश बँक खाती , पैशे पाठवणा , क्रेडिट , वीमो , पेंशन वित्तीय सेवांमध्ये प्रवेशाचो विस्तार करणा","या योजनेचा उद्देश बँक खाती, पैसे पाठवणे, क्रेडिट, वीमो, पेंशन वित्तीय सेवांमध्ये प्रवेशाचा विस्तार करणे आहे."
1022,712588,D2,Banking,19.5,जास्तीना फायदाना करता जोगिंदर दुकानना माल घाऊक इक्रेताकडथून लेस,जास्तीचा फायदा घेता जोगिंदरच्या दुकानातून घाऊक माल विक्रेत्याकडून घ्या.
1023,724295,D4,Agriculture,18.929,कास्तकाराइले जर त्यांचा माल ऑनलाइन इकाचा असन तर त्यासाठी ऑनलाइन बाजार हाय का ?,कास्तकाराइले जर त्यांचा माल ऑनलाइन असेल तर त्यासाठी ऑनलाइन बाजार आहे का?
1024,707591,D1,Agriculture,19.0,"तुका ठाऊक हा काय , रेशीम किड्याचो सर्वात महत्वाचा रोग नोसेमा बॉम्बिसिस नावाच्या प्रोटोझोआमुळे होता","तुम्हाला माहीत आहे का, रेशीम किड्यांचा सर्वात महत्त्वाचा रोग नोसेमा बॉम्बिसिस नावाच्या प्रोटोझोआमुळे होता."
1025,714406,D2,Banking,19.5,भारतमा मामुली बचत करणारस्नी संख्या जास्ती शे,भारतात किती बचत केली जाते याची संख्या जास्त आहे.
1026,719638,D4,Banking,18.929,सार्वजनिक बँका नवीन तंत्र ज्ञानाचा अवलंब करण्यास आणि जुन्या प्रक्रियेवर काम करण्यास मंद आहेत,सार्वजनिक बँका नवीन तंत्रज्ञानाचा अवलंब करण्यास आणि जुन्या प्रक्रियेवर काम करण्यास मंद आहेत
1027,708058,D1,Agriculture,19.0,शेतजमीन म्हणजे जमिनीचो येक भाग आसा जो प्रामुख्यान अन्न आणि इतर पिकांच्या उत्पादनासाठी उपयोगाग येता,शेतजमीन म्हणजे जमिनीचा एक भाग आहे जो प्रामुख्याने अन्न आणि इतर पिकांच्या उत्पादनासाठी उपयोगी पडते.
1028,713819,D2,Banking,19.5,यु.पी.आय सेवामा तुम्ही खाता मालिकनासाठे फंड ट्रान्सफर करू शकतस का,तुम्ही यु.पी.आय प्रणालीद्वारे मालिकनासाठे फंड ट्रान्सफर करू शकता का
1029,719632,D4,Banking,18.929,"स्टॉक्स , बाँड्स , प्रीफर्ड शेअर्स आणि ई.टी.एफ ही मार्केटेबल सिक्युरिटीजची सामान्य उदाहरणे आहेत","स्टॉक्स, बाँड्स, प्रीफर्ड शेअर्स आणि ई.टी.एफ ही मार्केटेबल सिक्युरिटीजची सामान्य उदाहरणे आहेत"
1030,708236,D1,Agriculture,19.0,"काल मी शेतीसाठी स्त्री बीटल किडो आणलय , ही कीड बाकीच्या त्रासदायक किड्यांपासून शेतीचा रक्षण करतली","काल मी शेतीसाठी स्त्री बीटल किडो आणले, ही कीड बाकीच्या त्रासदायक किड्यांपासून शेतीचे रक्षण करतले."
1031,715336,D2,Banking,19.5,ई.सी.एस ने तुम्ही जास्तीत जास्त किती पैसे पाठवू शकतात ?,ई.सी.एस ने तुम्ही जास्तीत जास्त किती पैसे पाठवू शकता?
1032,719139,D4,Agriculture,18.923,"मेंढ्यांची कत्तल लहान वनस्पतीं मध्ये केली जाते , त्यांना पेनमध्ये गटांमध्ये नेले जाते","मेंढ्यांची कत्तल लहान वनस्पतींमध्ये केली जाते, त्यांना पेन्समध्ये गटांमध्ये नेले जाते."
1033,706434,D1,Banking,19.0,गुंतवणूक दाराच्या अपेक्षेनुसार परतावा मिळवण्याच्या अनिश्चिततेच्या पातळीचा ह्या येक माप असा,गुंतवणुकीच्या अपेक्षेनुसार परतावा मिळवण्याच्या अनिश्चिततेची ही एक पातळीचे माप आहे
1034,713059,D2,Agriculture,19.5,जगमा बठासमा जास्ती मासासनं उतपादन चीन करस,जगभरात जास्तीचे मासे उत्पादन चीनमध्ये केले जाते.
1035,721441,D4,Banking,18.923,प्रत्येक वेळी मी माझ्या लेनची गणना करताना माझ्या ऑनलाइन पासबुकमधून सर्व माहिती घेतो,प्रत्येक वेळी मी माझ्या खात्याची गणना करताना माझ्या ऑनलाइन पासबुकमधून सर्व माहिती घेतो
1036,708672,D1,Agriculture,19.0,युरोपात खाद्य निर्यातीत गोणीयेंच्या मोठ्या मागणीमुळे जूटच्या शेतीक प्रोत्साहन दिला,युरोपमध्ये खाद्य निर्यातीची मोठी मागणी असल्यामुळे जूट शेतीला प्रोत्साहन मिळाले
1037,713867,D2,Agriculture,19.5,जी जमीन पाणी धरी ठेवस नही तीनी सुपीक रहस नाही तीनामा आम्ल नाहीतर आल्क जास्त रहास,जी जमीन पाणी धरून ठेवता नाही ती सुपीक राहत नाही तीना आम्ल नाहीतर अधिक राहशील
1038,724500,D4,Agriculture,18.923,शंकरने कृषी विभागाच्या वेबसाइटवरून कीटकनाशके आणि कीटकनाशके लागू करण्याच्या पद्धतीची योग्य रूपरेषा पाहिली,शंकरने कृषी विभागाच्या वेबसाइटवरून कीटकनाशके आणि कीटकनाशके लागू करण्याच्या पद्धतीची योग्य रूपरेषा पाहिली
1039,709266,D1,Banking,19.0,प्राचीन संस्कृतीचो अंदाज लेखांकन किंवा लेखाच्या इतिहासातून लागता,प्राचीन संस्कृतीचा अंदाज लेखांकन किंवा लेखाच्या इतिहासातून लागता
1040,715661,D2,Banking,19.5,तुम्हाला माहिती आहे का ? स्टोक्स ची खरेदी आणि विक्री स्टॉक एक्सचेंज वर केली जाते,तुम्हाला माहिती आहे का? स्टॉक्सची खरेदी आणि विक्री स्टॉक एक्सचेंजवर केली जाते.
1041,724438,D4,Agriculture,18.923,रोपांच्या योग्य वाढीसाठी आवश्यक असलेल्या सतरापैकी चौदा पोषकद्रव्ये जमिनीतून योग्य प्रकारे शोषली जातात,रोपांच्या योग्य वाढीसाठी आवश्यक असलेल्या सतरापैकी चौदा पोषकद्रव्ये जमिनीतून योग्य प्रकारे शोषली जातात
1042,709770,D1,Agriculture,19.0,शेतात नायतर बागेत ग्रीन हाऊस तयार करूसाठी प्लास्टिकच्या चादरीचो वापर केलो जाता,शेतात नाहीतर बागेत ग्रीन हाऊस तयार करण्यासाठी प्लास्टिकच्या चादरीचा वापर केला जातो.
1043,715846,D2,Agriculture,19.5,बहू पोषक खत मातीमध्ये मिळवल्याने पीक जास्त चांगल्या प्रमाणात उगवते,खूप पोषक खत मातीमध्ये मिळवल्याने पीक जास्त चांगल्या प्रमाणात उगवते
1044,721003,D4,Agriculture,18.917,मेंढी सुरुवातीपासूनच मानवांशी संबंधित आहे आणि मेंढीपालन हा एक प्राचीन व्यवसाय आहे,मेंढी सुरुवातीपासूनच मानवांशी संबंधित आहे आणि मेंढीपालन हा एक प्राचीन व्यवसाय आहे
1045,708530,D1,Agriculture,19.0,शेतीतले शास्त्रज्ञ सांगा होते की अरारोटची शेती माडांच्या मुळाक केली जावक शकता,शेतीतले शास्त्रज्ञ म्हणाले की अरारोटची शेती माडांच्या मुळाक केली जाऊ शकते.
1046,717215,D2,Agriculture,19.5,तुम्हाला माहिती आहेच की अक्रोड बहुतेक सिक्कीम आणि दार्जिलिंगमध्ये घेतले जाते,तुम्हाला माहिती आहेच की अक्रोड बहुतेक सिक्कीम आणि दार्जिलिंगमध्ये घेतले जातात.
1047,721296,D4,Banking,18.917,आंतरराष्ट्रीय कर आकारणी म्हणजे एखाद्या व्यक्ती किंवा व्यवसायावरील कराचा अभ्यास किंवा निर्धारण,आंतरराष्ट्रीय कर आकारणी म्हणजे एखाद्या व्यक्ती किंवा व्यवसायावरील कराचा अभ्यास किंवा निर्धारण
1048,708277,D1,Agriculture,19.0,गीता करडईचे तेलबिये लावच्यासाठी बरी पाणी व्हावन जाणारी माती लागता,गीता तेल लावण्यासाठी योग्य पाणी जाणारी माती लागते
1049,715515,D2,Agriculture,19.5,गुरांच्या डॉक्टरांनी त्यांच्या मागण्या पूर्ण करण्यासाठी आमरण उपोषण केले,गुरांच्या डॉक्टरांनी त्यांच्या मागण्या पूर्ण करण्यासाठी आमरण उपोषण केले
1050,720051,D4,Agriculture,18.909,भारतात कृषी शिक्षणाला चालना देण्यासाठी विविध कृषी विद्यापीठांची स्थापना करण्यात आली,भारतात कृषी शिक्षणाला चालना देण्यासाठी विविध कृषी विद्यापीठांची स्थापना करण्यात आली
1051,708054,D1,Agriculture,19.0,शेतकऱ्यांचा कर्जदार आणि बाकी मध्यस्थांकडसून होणारा शोषण रोखण्यासाठी ए.पी.एम.सी सुरू केलेला आसा,शेतकऱ्यांचे कर्जदार आणि बाकी मध्यस्थांकडून होणारे शोषण रोखण्यासाठी ए.पी.एम.सी सुरू केलेला असावा.
1052,714979,D2,Banking,19.5,तुला माहित पडल का सुरेशने नवीन क्रेडीट कार्ड बनविण्यासाठी ऑनलाइन अर्ज पाठविला आहे म्हणे,तुम्हाला माहीत आहे का सुरेशने नवीन क्रेडिट कार्ड बनविण्यासाठी ऑनलाइन अर्ज पाठवला आहे?
1053,721563,D4,Agriculture,18.909,"फलोत्पादनात , माती सैल करण्यासाठी आणि स्तरीय करण्यासाठी दंताळे वापरला जातो",फलोत्पादनात माती सैल करण्यासाठी आणि स्तरीय करण्यासाठी दंताळे वापरले जातात.
1054,709410,D1,Agriculture,19.0,कोळी लोका माश्ये पकडूक आपलो गळ पाण्यात टाकान तेच्यात मासो अडकुची वाट बघतत,"कोळी लोक मासे पकडतात आणि ते पाण्यात टाकतात, तिथे मांस वाट बघत आहे."
1055,713115,D2,Banking,19.5,सामान्य शेअर मालक ना जोडे कंपनीनी कोणतीच महत्वानी संपत्ती नही रास,सामान्य शेअर मालकांकडे कंपनीची कोणतीच संपत्ती नाही.
1056,724458,D4,Banking,18.882,"डब्लू.आय.पी.ओ बौद्धिक कार्यालय , वापरकर्ते व इतर सामायिक आय.पी साधने , सेवा , मानके प्लॅटफॉर्म विकसित होते","डब्लू.आय.पी.ओ बौद्धिक कार्यालय वापरकर्ते व इतर सामायिक आय.पी साधने, सेवा, मानके प्लॅटफॉर्म विकसित होते"
1057,712137,D1,Banking,19.0,माका माझा शिक्षणाक जास्ती कर्ज कितीचा देऊ शकतास तुम्ही ?,मला माझ्या शिक्षणासाठी जास्तीचे कर्ज किती देऊ शकता तुम्ही?
1058,715685,D2,Agriculture,19.5,दारू तयार करण्यासाठी वापरले जाणारे द्राक्ष पश्चिमी देशांमध्ये मागवले जातात,दारू तयार करण्यासाठी वापरले जाणारे द्राक्ष पश्चिमी देशांमध्ये मागवले जातात
1059,719922,D4,Banking,18.875,"तुम्हाला माहीत आहे का की स्पॉट ट्रेडमध्ये दलाल , डीलर्स , व्यापारी , गुंतवणूकदार सहभागी होतात","तुम्हाला माहीत आहे का की स्पॉट ट्रेडमध्ये दलाल, डीलर्स, व्यापारी, गुंतवणूकदार सहभागी होतात"
1060,707548,D1,Banking,19.0,"ज्येष्ठ नागरिकांकडसून पाच लाखांच्या उत्पन्नावर कर आकारलो जात नाय , असा संगीतानं सांगल्यान","ज्येष्ठ नागरिकांकडून पाच लाखांच्या उत्पन्नावर कर आकारला जात नाही, असे सांगितले."
1061,716888,D2,Agriculture,19.5,हायड्रोपोनिक ज्याला पारंपारिक मातीपासून पोषक तत्वांची आवश्यकता असते,हायड्रोपोनिक ज्याला पारंपारिक मातीपासून पोषक तत्वांची आवश्यकता असते
1062,724481,D4,Banking,18.875,"मॉर्टगेज लोन , ज्याला हायपोथेकेट लोन असेही म्हणतात , हे फक्त नागरी कायद्याच्या अधिकारक्षेत्रात गहाण आहे","मॉर्टगेज लोन, ज्याला हायपोथेकेट लोन असेही म्हणतात, हे फक्त नागरी कायद्याच्या अधिकारक्षेत्रात गहाण आहे."
1063,706447,D1,Banking,19.0,डेफर्ड पेमेंटचो मानक ह्यो कर्जाची किंमत मोजण्याचो येक व्यापकपणान स्वीकारलेलो मार्ग असा,डेफर्ड पेमेंटचा मानक ही कर्जाची किंमत मोजण्याचा एक व्यापकपणे स्वीकारलेला मार्ग आहे
1064,724670,D2,Banking,19.5,सार्वजनिक वित्त हाई अर्थशास्त्रनं एक आंग शे जे अर्थव्यवस्था मझारलं सरकारनं म्हननं आणि कामबद्दल नेमबन सांगस,सार्वजनिक वित्त आणि अर्थशास्त्रात जे अर्थव्यवस्था सरकाराने विचारली आणि कामाबद्दल नेमके काय सांगणार आहे
1065,720863,D4,Agriculture,18.857,"निम्फिया नौचाली वर कॅरुला नावाची निळ्या पाण्याची लिली , ज्याला निम्फिया कॅरुला देखील म्हणतात","निम्फिया नौचालीवर करूला नावाची निळी पाण्याची लिली, ज्याला निम्फिया करूला देखील म्हणतात."
1066,707954,D1,Banking,19.0,युद्ध बॉण्ड हे युद्धाच्या काळात लष्करी कारवायांसाठी सरकारद्वारे जारी केलेले कर्ज रोखे असतत,युद्ध बॉण्ड हे युद्धाच्या काळात लष्करी कारवायांसाठी सरकारद्वारे जारी केलेले कर्ज रोखे होते.
1067,724710,D2,Banking,19.5,"आर्थिक उद्योगाच्या कर्मचाऱ्यांना , बँकेमध्ये काम करणाऱ्या लोकांना बोनस कोणत्या रूपामध्ये दिला जातो ?",आर्थिक उद्योगाच्या कर्मचाऱ्यांना बँकेमध्ये काम करणाऱ्या लोकांना बोनस कोणत्या रूपामध्ये दिला जातो?
1068,721591,D4,Agriculture,18.846,"सायनाइड फिशिंग , बॉटम ट्रोलिंग , ब्लास्ट फिशिंग इत्यादी विनाशकारी तंत्रज्ञानाची उदाहरणे आहेत","सायनाइड फिशिंग, बॉटम ट्रोलिंग, ब्लास्ट फिशिंग इत्यादी विनाशकारी तंत्रज्ञानाची उदाहरणे आहेत."
1069,708198,D1,Agriculture,19.0,उपसा सिंचन ही अशी पद्धत आसा जेच्यात पानी पाटासारख्या व्हावान नाय जाणा,उपसा सिंचन ही अशी पद्धत आहे ज्यात पाणी पाटासारखे वर जात नाही
1070,714049,D2,Banking,19.5,हॉटेल मालकनी धंदा वाढावानासाठे सरवासमा मोठी हाटेल चांगली करी लिधी,हॉटेल मालकाचा धंदा वाढल्यास परिसरात मोठी हॉटेल चांगली करेल.
1071,722772,D4,Agriculture,18.846,"सिंचन कार्यक्षमता , क्षेत्राची पाण्याची कार्यक्षमता , पिकाद्वारे बाष्पीभवन होणारे पाणी शेतात होते","सिंचन कार्यक्षमता, क्षेत्राची पाण्याची कार्यक्षमता, पिकाद्वारे बाष्पीभवन होणारे पाणी शेतात होते."
1072,709730,D1,Agriculture,19.0,हायड्रोपोनिक सोल्युशनात सूक्ष्म पोषक आणि मॅक्रोन्यूट्रिएंट्स दोन्हीपण असतत,हायड्रोपोनिक सोल्युशनात सूक्ष्म पोषक आणि मॅक्रोन्यूट्रिएंट्स दोन्ही असतात
1073,724711,D2,Banking,19.5,मन्हा आजोबाना करता ज्येष्ठ नागरिकनं बॅक खातं खोलनं पडी तवय त्यासले म्हतारपनन्या योजनास्ना फायदा भेटी,मन्हा आजोबाना करता ज्येष्ठ नागरिक त्यांच्यासाठी निवृत्तीवेतन योजनांचा फायदा घेतात.
1074,724431,D4,Banking,18.733,"निश्चित उत्पन्नाच्या सिक्युरिटीज , साधारण स्टॉक , पसंतीचा स्टॉक , कन्व्हर्टिबल स्टॉक इत्यादींवर उत्पन्न मिळते","निश्चित उत्पन्नाच्या सिक्युरिटीज, साधारण स्टॉक, पसंतीचा स्टॉक, कन्व्हर्टिबल स्टॉक इत्यादींवर उत्पन्न मिळते."
1075,706832,D1,Banking,19.0,"सहस्राब्दी उद्योजकांका पारंपारिक कार्यालयो , समोरासमोर बैठका आणि कामाच्यो ठिकाणी कमी अडचण येता","सहस्राब्दी उद्योजकांचे पारंपारिक कार्यालय, समोरासमोर बैठका आणि कामाच्या ठिकाणी कमी अडचणी येतात."
1076,713545,D2,Agriculture,19.5,हवामानना अंदाज हाऊ मांगला आनी चालूनी परिस्थिती दखीन सांगता येस,हवामानाचा अंदाज परिस्थिती दक्षिण सांगता येतो का?
1077,724132,D4,Banking,18.5,"मले दुसऱ्या बँकेचा लाभार्थी कसा जोडता येते , त्यासाठी कोंते कागद लागन ?","मला दुसऱ्या बँकेचा लाभार्थी कसा जोडता येतो, त्यासाठी कोणते कागद लागतात?"
1078,709808,D1,Banking,19.0,उधारी पेक्षा स्वतः जमा केलेल्या रकमेचो उपयोग केलास तर बाहेरच्या गोष्टींचों दबाव बनत नाय,उधारी पेक्षा स्वतः जमा केलेल्या रकमेचा उपयोग केलास तर बाहेरील गोष्टींचा दबाव बनत नाही
1079,724668,D2,Agriculture,19.441,"राष्ट्रीय कृषी बजार ए.पी.एम.सी बजारशी जोडेल शेतस , येक ठिकाणथून दुसरा ठिकाणे कृषी उत्पादन ली जाता येस","राष्ट्रीय कृषी बाजार ए.पी.एम.सी बाजारशी जोडेल शेत आहे, एक ठिकाणून दुसरे ठिकाणे कृषी उत्पादन केले जाते."
1080,723510,D4,Agriculture,18.5,कोनच्या शेतीच्या पद्धतीपायी जास्तीत जास्त उत्पादन घेता येईल ?,कोणाच्या शेतीच्या पद्धतीपायी जास्तीत जास्त उत्पादन घेता येईल?
1081,707034,D1,Banking,19.0,ट्रॅव्हलर्स चेक ह्या एक्सचेंजचो एक माध्यम असा ज्या हार्ड चलनाच्यो जागी वापरला जाऊ शकता,ट्रॅव्हलर्स चेक एक माध्यम आहे ज्याचा वापर हार्ड चलनाच्या जागी केला जाऊ शकतो.
1082,715973,D2,Agriculture,19.433,"माझे वडील म्हणत होते की , तंबाखू सेवन थांबविण्यासाठी सरकारने तंबाखू वरचा कर वाढवला आहे",माझे वडील म्हणत होते की तंबाखू सेवन थांबविण्यासाठी सरकारने तंबाखू वरचा कर वाढवला आहे
1083,719245,D4,Agriculture,18.5,"प्रोसो बाजरी मानवी वापरासाठी , पशुधन पक्षी बियाण्यासाठी वापरली जाऊ शकते","प्रोसो बाजरी मानवी वापरासाठी, पशुधन पक्षी बियाण्यासाठी वापरली जाऊ शकते."
1084,707464,D1,Agriculture,19.0,"कोबीमध्ये भरपूर पोषकतत्वा आसत , खासकारान जीवनसत्व सी आणि के जास्त प्रमाणात असतत","कोबीमध्ये भरपूर पोषक तत्वे आहेत, विशेषतः जीवनसत्व सी आणि के जास्त प्रमाणात आहेत."
1085,724721,D2,Banking,19.433,बाजारातील मूल्य स्टॉक असा स्टॉक असतो की ज्यांची किंमत त्यांच्या मूलभूत गोष्टींच्या संदर्भात कमी असते,बाजारातील मूल्य स्टॉक असा स्टॉक असतो की ज्यांची किंमत त्यांच्या मूलभूत गोष्टींच्या संदर्भात कमी असते
1086,723509,D4,Agriculture,18.5,जास्त चुनखडी असलेल्या शेतामंदी संत्रा लिंबूवर्गीय बाग लावणे चांगलं राहिन का ?,जास्त चुनखडी असलेल्या शेतामंदी संत्रा लिंबूवर्गीय बाग लावणे चांगले राहील का?
1087,709527,D1,Agriculture,19.0,फुलाच्या नमुन्याच्या टोकाक एक फूल जोडलेला असता पण फुला पाण्याच्या पृष्ठभागावर थंड प्रतिरोधक तरंगतत,"फुलाच्या नमुन्याच्या टोकावर एक फूल जोडलेले आहे, पण ते फुलाच्या पाण्याच्या पृष्ठभागावर थंड प्रतिरोधामुळे तरंगत आहे."
1088,716727,D2,Agriculture,19.433,"मुलांनो तुम्हाला माहित आहे का , की चीन हा सोयाबिन तेलाचा सर्वात मोठा उत्पादक आहे",मुलांनो तुम्हाला माहित आहे का की चीन हा सोयाबीन तेलाचा सर्वात मोठा उत्पादक आहे
1089,723607,D4,Banking,18.5,कर्ज वापस करतांनी माया खात्यातून जास्तीचे पैसे काटल्या जाईन का ?,कर्ज परत केल्यास मी खात्यातून जास्त पैसे काढू शकेन का?
1090,711154,D1,Agriculture,19.0,झाडांच्या मूनात कीड पडाप थामाउच्या खाती आणि किडीक मारूच्याखाती कसला किटकनाशक वापराचा ?,झाडांच्या मुळांमध्ये कीड नियंत्रण आणि किडीमारण्यासाठी कोणते कीटकनाशक वापरावे?
1091,714688,D2,Agriculture,19.433,"घरमा लावाना नैते ठेवना रोपेस्ले योग्य प्रमाणमा तापमान , माटीना वल्लावा , आणि सूर्यप्रकाश लागस","घरात लावताना बी ठेवण्यासाठी योग्य प्रमाणात तापमान, पाणी आणि सूर्यप्रकाश लागणे आवश्यक आहे."
1092,723246,D4,Agriculture,18.5,कमी पान्यात गव्हाचं पीक घ्यासाठी कोनच्या जातीचा गहू निवडा लागन ?,कमी क्षेत्रात गव्हाचे पीक घेण्यासाठी कोणत्या जातीचे गहू निवडावे लागेल?
1093,707784,D1,Banking,19.0,बँक खात्याशी जोडलेल्या डेबिट कार्डाची तुलना क्रेडिट कार्डाशी करताना फी आणि फायद्याचो विचार करूक हवो,बँक खात्याशी जोडलेल्या डेबिट कार्डची तुलना क्रेडिट कार्डशी करताना फी आणि फायद्याचा विचार करावा.
1094,715277,D2,Banking,19.429,"असुरक्षित कर्जांचे सर्वसामान्य उदाहरण म्हणजे क्रेडिट कार्ड , वैयक्तिक कर्ज आणि विद्यार्थी कर्ज आहे","असुरक्षित कर्जांचे सर्वसामान्य उदाहरण म्हणजे क्रेडिट कार्ड, वैयक्तिक कर्ज आणि विद्यार्थी कर्ज आहे."
